#ies_format_version: 1.0
#file: 20250819_4000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 5
#timestep_sec: 4.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	register1;	FALSE;	TRUE;	0;	other;	INTEGER,12. -
YYYYMMDD;	hhmmss;	unixtimestamp;	register1
20250819;	171708;	1755604028.000;	       err32
20250819;	171712;	1755604032.000;	       err32
20250819;	171716;	1755604036.000;	       err32
20250819;	171720;	1755604040.000;	       err32
20250819;	171724;	1755604044.000;	       err32
20250819;	171728;	1755604048.000;	       err32
20250819;	171732;	1755604052.000;	        2500
20250819;	171736;	1755604056.000;	        2504
20250819;	171740;	1755604060.000;	        2508
20250819;	171744;	1755604064.000;	        2512
20250819;	171748;	1755604068.000;	        2516
20250819;	171752;	1755604072.000;	        2520
20250819;	171756;	1755604076.000;	        2524
20250819;	171800;	1755604080.000;	        2528
20250819;	171804;	1755604084.000;	        2532
20250819;	171808;	1755604088.000;	        2536
20250819;	171812;	1755604092.000;	        2540
20250819;	171816;	1755604096.000;	       err32
20250819;	171820;	1755604100.000;	       err32
20250819;	171824;	1755604104.000;	        2547
20250819;	171828;	1755604108.000;	        2551
20250819;	171832;	1755604112.000;	        2555
20250819;	171836;	1755604116.000;	       err32
20250819;	171840;	1755604120.000;	       err32
20250819;	171844;	1755604124.000;	       err32
20250819;	171848;	1755604128.000;	       err32
20250819;	171852;	1755604132.000;	       err32
20250819;	171856;	1755604136.000;	       err32
20250819;	171900;	1755604140.000;	       err32
20250819;	171904;	1755604144.000;	       err32
20250819;	171908;	1755604148.000;	        2591
20250819;	171912;	1755604152.000;	        2595
20250819;	171916;	1755604156.000;	        2599
20250819;	171920;	1755604160.000;	        2603
20250819;	171924;	1755604164.000;	        2607
20250819;	171928;	1755604168.000;	        2609
20250819;	171932;	1755604172.000;	        2613
20250819;	171936;	1755604176.000;	        2617
20250819;	171940;	1755604180.000;	        2621
20250819;	171944;	1755604184.000;	        2625
20250819;	171948;	1755604188.000;	       err32
20250819;	171952;	1755604192.000;	       err32
20250819;	171956;	1755604196.000;	       err32
20250819;	172000;	1755604200.000;	       err32
20250819;	172004;	1755604204.000;	       err32
20250819;	172008;	1755604208.000;	       err32
20250819;	172012;	1755604212.000;	       err32
20250819;	172016;	1755604216.000;	       err32
20250819;	172020;	1755604220.000;	       err32
20250819;	172024;	1755604224.000;	       err32
20250819;	172028;	1755604228.000;	       err32
20250819;	172032;	1755604232.000;	        err7
20250819;	172036;	1755604236.000;	        2676
20250819;	172040;	1755604240.000;	        2680
20250819;	172044;	1755604244.000;	        2684
20250819;	172048;	1755604248.000;	        2688
20250819;	172052;	1755604252.000;	        2692
20250819;	172056;	1755604256.000;	        2696
20250819;	172100;	1755604260.000;	        2700
20250819;	172104;	1755604264.000;	        2704
20250819;	172108;	1755604268.000;	        2708
20250819;	172112;	1755604272.000;	        2712
20250819;	172116;	1755604276.000;	        2716
20250819;	172120;	1755604280.000;	        2720
20250819;	172124;	1755604284.000;	        2724
20250819;	172128;	1755604288.000;	        2728
20250819;	172132;	1755604292.000;	        2732
20250819;	172136;	1755604296.000;	        2736
20250819;	172140;	1755604300.000;	        2740
20250819;	172144;	1755604304.000;	        2744
20250819;	172148;	1755604308.000;	        2748
20250819;	172152;	1755604312.000;	        2752
20250819;	172156;	1755604316.000;	        2756
20250819;	172200;	1755604320.000;	        2760
20250819;	172204;	1755604324.000;	        2764
20250819;	172208;	1755604328.000;	        2768
20250819;	172212;	1755604332.000;	        2772
20250819;	172216;	1755604336.000;	        2776
20250819;	172220;	1755604340.000;	       err32
20250819;	172224;	1755604344.000;	       err32
20250819;	172228;	1755604348.000;	       err32
20250819;	172232;	1755604352.000;	       err32
20250819;	172236;	1755604356.000;	       err32
20250819;	172240;	1755604360.000;	       err32
20250819;	172244;	1755604364.000;	       err32
20250819;	172248;	1755604368.000;	       err32
20250819;	172252;	1755604372.000;	       err32
20250819;	172256;	1755604376.000;	       err32
20250819;	172300;	1755604380.000;	       err32
20250819;	172304;	1755604384.000;	       err32
20250819;	172308;	1755604388.000;	       err32
20250819;	172312;	1755604392.000;	       err32
20250819;	172316;	1755604396.000;	       err32
20250819;	172320;	1755604400.000;	       err32
20250819;	172324;	1755604404.000;	       err32
20250819;	172328;	1755604408.000;	       err32
20250819;	172332;	1755604412.000;	       err32
20250819;	172336;	1755604416.000;	       err32
20250819;	172340;	1755604420.000;	       err32
20250819;	172344;	1755604424.000;	       err32
20250819;	172348;	1755604428.000;	       err32
20250819;	172352;	1755604432.000;	       err32
20250819;	172356;	1755604436.000;	       err32
20250819;	172400;	1755604440.000;	       err32
20250819;	172404;	1755604444.000;	       err32
20250819;	172408;	1755604448.000;	       err32
20250819;	172412;	1755604452.000;	       err32
20250819;	172416;	1755604456.000;	       err32
20250819;	172420;	1755604460.000;	       err32
20250819;	172424;	1755604464.000;	       err32
20250819;	172428;	1755604468.000;	       err32
20250819;	172432;	1755604472.000;	        2909
20250819;	172436;	1755604476.000;	        2913
20250819;	172440;	1755604480.000;	        2917
20250819;	172444;	1755604484.000;	       err32
20250819;	172448;	1755604488.000;	       err32
20250819;	172452;	1755604492.000;	       err32
20250819;	172456;	1755604496.000;	       err32
20250819;	172500;	1755604500.000;	       err32
20250819;	172504;	1755604504.000;	       err32
20250819;	172508;	1755604508.000;	       err32
20250819;	172512;	1755604512.000;	       err32
20250819;	172516;	1755604516.000;	       err32
20250819;	172520;	1755604520.000;	       err32
20250819;	172524;	1755604524.000;	       err32
20250819;	172528;	1755604528.000;	       err32
20250819;	172532;	1755604532.000;	       err32
20250819;	172536;	1755604536.000;	       err32
20250819;	172540;	1755604540.000;	       err32
20250819;	172544;	1755604544.000;	       err32
20250819;	172548;	1755604548.000;	       err32
20250819;	172552;	1755604552.000;	       err32
20250819;	172556;	1755604556.000;	       err32
20250819;	172600;	1755604560.000;	       err32
20250819;	172604;	1755604564.000;	       err32
20250819;	172608;	1755604568.000;	       err32
20250819;	172612;	1755604572.000;	       err32
20250819;	172616;	1755604576.000;	       err32
20250819;	172620;	1755604580.000;	       err32
20250819;	172624;	1755604584.000;	       err32
20250819;	172628;	1755604588.000;	       err32
20250819;	172632;	1755604592.000;	       err32
20250819;	172636;	1755604596.000;	       err32
20250819;	172640;	1755604600.000;	       err32
20250819;	172644;	1755604604.000;	       err32
20250819;	172648;	1755604608.000;	       err32
20250819;	172652;	1755604612.000;	       err32
20250819;	172656;	1755604616.000;	       err32
20250819;	172700;	1755604620.000;	       err32
20250819;	172704;	1755604624.000;	       err32
20250819;	172708;	1755604628.000;	       err32
20250819;	172712;	1755604632.000;	       err32
20250819;	172716;	1755604636.000;	       err32
20250819;	172720;	1755604640.000;	       err32
20250819;	172724;	1755604644.000;	       err32
20250819;	172728;	1755604648.000;	       err32
20250819;	172732;	1755604652.000;	       err32
20250819;	172736;	1755604656.000;	       err32
20250819;	172740;	1755604660.000;	       err32
20250819;	172744;	1755604664.000;	       err32
20250819;	172748;	1755604668.000;	       err32
20250819;	172752;	1755604672.000;	       err32
20250819;	172756;	1755604676.000;	       err32
20250819;	172800;	1755604680.000;	       err32
20250819;	172804;	1755604684.000;	       err32
20250819;	172808;	1755604688.000;	       err32
20250819;	172812;	1755604692.000;	       err32
20250819;	172816;	1755604696.000;	       err32
20250819;	172820;	1755604700.000;	       err32
20250819;	172824;	1755604704.000;	       err32
20250819;	172828;	1755604708.000;	       err32
20250819;	172832;	1755604712.000;	       err32
20250819;	172836;	1755604716.000;	       err32
20250819;	172840;	1755604720.000;	       err32
20250819;	172844;	1755604724.000;	       err32
20250819;	172848;	1755604728.000;	       err32
20250819;	172852;	1755604732.000;	       err32
20250819;	172856;	1755604736.000;	       err32
20250819;	172900;	1755604740.000;	       err32
20250819;	172904;	1755604744.000;	       err32
20250819;	172908;	1755604748.000;	       err32
20250819;	172912;	1755604752.000;	       err32
20250819;	172916;	1755604756.000;	       err32
20250819;	172920;	1755604760.000;	       err32
20250819;	172924;	1755604764.000;	       err32
20250819;	172928;	1755604768.000;	       err32
20250819;	172932;	1755604772.000;	       err32
20250819;	172936;	1755604776.000;	        err7
20250819;	172940;	1755604780.000;	        3210
20250819;	172944;	1755604784.000;	        3214
20250819;	172948;	1755604788.000;	        3218
20250819;	172952;	1755604792.000;	       err32
20250819;	172956;	1755604796.000;	       err32
20250819;	173000;	1755604800.000;	       err32
20250819;	173004;	1755604804.000;	       err32
20250819;	173008;	1755604808.000;	       err32
20250819;	173012;	1755604812.000;	       err32
20250819;	173016;	1755604816.000;	       err32
20250819;	173020;	1755604820.000;	       err32
20250819;	173024;	1755604824.000;	       err32
20250819;	173028;	1755604828.000;	       err32
20250819;	173032;	1755604832.000;	       err32
20250819;	173036;	1755604836.000;	       err32
20250819;	173040;	1755604840.000;	       err32
20250819;	173044;	1755604844.000;	       err32
20250819;	173048;	1755604848.000;	       err32
20250819;	173052;	1755604852.000;	       err32
20250819;	173056;	1755604856.000;	       err32
20250819;	173100;	1755604860.000;	       err32
20250819;	173104;	1755604864.000;	       err32
20250819;	173108;	1755604868.000;	       err32
20250819;	173112;	1755604872.000;	       err32
20250819;	173116;	1755604876.000;	       err32
20250819;	173120;	1755604880.000;	       err32
20250819;	173124;	1755604884.000;	       err32
20250819;	173128;	1755604888.000;	       err32
20250819;	173132;	1755604892.000;	       err32
20250819;	173136;	1755604896.000;	       err32
20250819;	173140;	1755604900.000;	       err32
20250819;	173144;	1755604904.000;	       err32
20250819;	173148;	1755604908.000;	       err32
20250819;	173152;	1755604912.000;	       err32
20250819;	173156;	1755604916.000;	       err32
20250819;	173200;	1755604920.000;	       err32
20250819;	173204;	1755604924.000;	       err32
20250819;	173208;	1755604928.000;	       err32
20250819;	173212;	1755604932.000;	       err32
20250819;	173216;	1755604936.000;	       err32
20250819;	173220;	1755604940.000;	       err32
20250819;	173224;	1755604944.000;	       err32
20250819;	173228;	1755604948.000;	       err32
20250819;	173232;	1755604952.000;	       err32
20250819;	173236;	1755604956.000;	       err32
20250819;	173240;	1755604960.000;	       err32
20250819;	173244;	1755604964.000;	       err32
20250819;	173248;	1755604968.000;	       err32
20250819;	173252;	1755604972.000;	       err32
20250819;	173256;	1755604976.000;	       err32
20250819;	173300;	1755604980.000;	       err32
20250819;	173304;	1755604984.000;	       err32
20250819;	173308;	1755604988.000;	       err32
20250819;	173312;	1755604992.000;	       err32
20250819;	173316;	1755604996.000;	       err32
20250819;	173320;	1755605000.000;	       err32
20250819;	173324;	1755605004.000;	       err32
20250819;	173328;	1755605008.000;	       err32
20250819;	173332;	1755605012.000;	       err32
20250819;	173336;	1755605016.000;	       err32
20250819;	173340;	1755605020.000;	       err32
20250819;	173344;	1755605024.000;	       err32
20250819;	173348;	1755605028.000;	       err32
20250819;	173352;	1755605032.000;	       err32
20250819;	173356;	1755605036.000;	       err32
20250819;	173400;	1755605040.000;	       err32
20250819;	173404;	1755605044.000;	       err32
20250819;	173408;	1755605048.000;	       err32
20250819;	173412;	1755605052.000;	       err32
20250819;	173416;	1755605056.000;	       err32
20250819;	173420;	1755605060.000;	       err32
20250819;	173424;	1755605064.000;	       err32
20250819;	173428;	1755605068.000;	       err32
20250819;	173432;	1755605072.000;	       err32
20250819;	173436;	1755605076.000;	       err32
20250819;	173440;	1755605080.000;	       err32
20250819;	173444;	1755605084.000;	       err32
20250819;	173448;	1755605088.000;	       err32
20250819;	173452;	1755605092.000;	       err32
20250819;	173456;	1755605096.000;	       err32
20250819;	173500;	1755605100.000;	       err32
20250819;	173504;	1755605104.000;	       err32
20250819;	173508;	1755605108.000;	       err32
20250819;	173512;	1755605112.000;	       err32
20250819;	173516;	1755605116.000;	       err32
20250819;	173520;	1755605120.000;	       err32
20250819;	173524;	1755605124.000;	       err32
20250819;	173528;	1755605128.000;	       err32
20250819;	173532;	1755605132.000;	       err32
20250819;	173536;	1755605136.000;	       err32
20250819;	173540;	1755605140.000;	       err32
20250819;	173544;	1755605144.000;	       err32
20250819;	173548;	1755605148.000;	       err32
20250819;	173552;	1755605152.000;	       err32
20250819;	173556;	1755605156.000;	       err32
20250819;	173600;	1755605160.000;	       err32
20250819;	173604;	1755605164.000;	       err32
20250819;	173608;	1755605168.000;	       err32
20250819;	173612;	1755605172.000;	       err32
20250819;	173616;	1755605176.000;	       err32
20250819;	173620;	1755605180.000;	       err32
20250819;	173624;	1755605184.000;	       err32
20250819;	173628;	1755605188.000;	       err32
20250819;	173632;	1755605192.000;	       err32
20250819;	173636;	1755605196.000;	       err32
20250819;	173640;	1755605200.000;	       err32
20250819;	173644;	1755605204.000;	       err32
20250819;	173648;	1755605208.000;	       err32
20250819;	173652;	1755605212.000;	       err32
20250819;	173656;	1755605216.000;	       err32
20250819;	173700;	1755605220.000;	       err32
20250819;	173704;	1755605224.000;	       err32
20250819;	173708;	1755605228.000;	       err32
20250819;	173712;	1755605232.000;	       err32
